
0.8262234933865376,0.672895420056123,0.6078790296346713,0.5567179077710861,0.5156901933443852,0.4785455507345689,0.44139128617751294,0.42664581269789964,0.39264251864873445,0.3904699152096724
0.8114679463398762,0.6249402639193412,0.5620924822795086,0.5391511844518857,0.49242499203254014,0.4787754943737617,0.4316972742478053,0.40403639735319674,0.3803159930767157,0.3692625052271745
0.8111041096540598,0.6151064890317428,0.5574299589945719,0.5121053002583675,0.46866857890899366,0.44991477177693295,0.41120587021876603,0.3819394421118956,0.37139716056677013,0.34522497997834134
0.8176404566336901,0.6466868290534387,0.5767089564066666,0.5356084517179391,0.4958580934848541,0.4648491602677565,0.4212885189514894,0.3977893113325804,0.37635000088276005,0.3644714802503586
0.8101582718201172,0.6418149562982413,0.5784017917437431,0.5299899115776404,0.49091144632070494,0.46082771130097216,0.4209529256973511,0.40951167123439985,0.3833297082246878,0.3655115301028276
0.8207397094139686,0.6706879964241614,0.6014109322657952,0.5548122479365423,0.5251996127458719,0.49060033108943546,0.45182025012297505,0.4519510357043682,0.41320087626958507,0.407161777982345
0.7905374444448031,0.6090558251509299,0.5361444147733542,0.5025939746544912,0.46010703994677615,0.43398197339131284,0.40448038623883176,0.3680158991080064,0.3602340668439865,0.3387830391144141
0.8155957827201257,0.6455648182294308,0.5739572491401281,0.522875013641822,0.4857522000869115,0.46029884349077177,0.458345516369893,0.4106359581152598,0.38971908619770634,0.37502443140897995
0.8299334102716202,0.6765939662089715,0.6058488484376516,0.5613141247095206,0.5266205737223992,0.48884402482937545,0.4542994396044658,0.4385791940566821,0.42166601579922897,0.38738404558255124
0.7991686448072776,0.6363558769226074,0.5745690132562931,0.5282463156259977,0.48647841008809894,0.46313997606436413,0.4232485416607979,0.4019413854067142,0.3826950543966049,0.3728442581800314
0.8262234933865376,0.672895420056123,0.6078790296346713,0.5567179077710861,0.5156901933443852,0.4785455507345689,0.44139128617751294,0.42664581269789964,0.39264251864873445,0.3904699152096724
20.34575089884256,17.797207337869313,16.53763159459516,15.218585562159223,13.634729680630343,12.461367217859003,11.34160678319509,11.155921719782631,9.267119438907848,9.654897890190846
0.43222333108767486,0.36599575747282076,0.3395189396463908,0.324929535197906,0.3072172844639191,0.29566099943640906,0.28298682958269733,0.279521382580965,0.27107739916596657,0.2609386584506585
0.4574296249028964,0.3932735833984155,0.36611658602188796,0.34850551856633943,0.3250755393543305,0.3106414620310832,0.2921495247536745,0.28965930335032636,0.27128780509034794,0.26911895053508955
0.46729130278795195,0.38607589461100406,0.35838668850752026,0.33851244357916027,0.32244863112767536,0.3099920549071752,0.29604410895934474,0.2889468168409971,0.27969101959696185,0.27589516427654487
